tweet_id,tweet,sentiment
1209250314433499137,መንግስት አለን ወይ ? ከማለት እንዲ ማለቱ ይሻልሀል አየ እንዲ ማሰብ ከጀመርከ እያደክ ነው መለት ነው ደግሞ በቁመት አይደለም,
1201355873261539328,ልብ ያለው ልብ ይበል ጆሮ ያለው ይስማ ሀገራችንን ከሰው በላ አውሬዎች እናድናት የውሸት ትርክትዛሬ መቆም አለበት ሰውያረዱ ጡት የቆረጡ ወንድ የሰለቡ ቤተክርስቲያን ያቃጠሉ ሰው ከነነ…,
1200984759083683840,የብሄራዊ መዝሙሯን ሰማኸው? ከፈርጊ ቀጥሎ የሞተ ብዬዋለሁ :-),
1201337014857039873,የሁነት ግን አንዳንዶቻችሁ ምነው የቤተመንግስት ዳማከሴ ብቻ የሚያድንነ አላችሁ,
1203723883335094275,ማላዘን ብቻ,
1201506909712343040,አረ ፍቅር በፍቅር መሆን,
1201457585397882880,ውጬ ተፍቼው እንዳለ ሻርኩ ሃጥያት ሻርኩህ ሃጥያትህን ለምን የማትነግሩት የስምን መልአክ ትርጉም  የማትሰጡት ትንሽ አሳ አጥማጅ ነኝ በተረት ተረት,
1201479312416919554,እሱ በጣም ጥሩ አልነበረም ውቸጓልፈስያአ ያፍክ ምንም ቁነጨትአ ነገር ግን ሃርቬይ ዴንትን አውቅ ነበር ምኪሐ ጋጋረተ,
1201428084991438848,እየተከሰቱ ያሉ ግጭቶች የተጣለብኝን ኃላፊነት እንዳልወጣ እንቅፋት መሆኑ ይታወቅልኝ - የእርቀ ሰላም ኮሚሽን ....  ግጭቶች የሚከስሙበትን መላ መንግስት እንዲያበጅ እየወተወትኩ ነው…,
1201191196544159747,አንተ ለማን ሺህ አመት ንገስ ያልከው እንደምን ነህ ደህና ነህ??,
1201410300957921280,መሪዬ አንተ ዝም ብለህ ሥራ ጌታ ካንተ ጋር ነው አንተን የሚጠብቅ አይተኛም አያንቀላፋም እንወድሃለን,
1201277227771580417,ጠቅላይ ሚኒስትር ዶክተር አብይ አህመድ ብልፅግና ፓርቲን የተቀላቀሉ ድርጅቶች የስምምነት የፊርማ ስነ ስርዓት ላይ ያደረጉት…,
1201510488703688704,ስለተፈጸመ የኛ ጁሪስዲክሽን አይደለም››   ምንም ለማለት አቅም የለኝም፣ አለቀስኩ፣ የኔ ጥፋት ነው፣ ባትመጣስ፣ ትምህርቱ ቢቀርባትስ፣ ማን ጥልቅ አረኝ? ከዛ በፊት ብዙ የመ…,
1201397840804749313,ከድሮ የኦህዴድ ሰዎች በላይ፤… የዘንድሮ የኦዲፒ ካድሬዎች፤ የኦሮሞ ህዝብ ስቃይ እየደገሱለት እንዳለ ይሰማኛል፡፡,
1201467935413415937,በአለም አቀፍ ደረጃ ለ 33ኛ ጊዜ በሀገራችን ደግሞ ለ32ኛ ጊዜ የሚከበረው የአለም የኤች አይ ቪ ኤድስ ቀን  ህብረተሰብ የለውጥ አቅም ነው commmunities make the d…,
1201470445918314496,ስሑል ሽረ ከ ኢትዮጵያ ቡና - ቀጥታ የውጤት መግለጫ,
1201173846616944640,የ2012 የኢትዮጵያ ፕሪምየር ሊግ ዛሬ ተጀምሯል።   - የውድድር ዘመኑ የመጀመርያ ጎል፣ የፍፁም ቅጣት ምት ጎል፣ በራስ ላይ የተቆጠረ ጎል፣ ቢጫ ካርድ እና ቀይ ካርድ የሚከተሉት ና…,
1201414111290109953,ክብሩን አይጠብቅም ይሄሰው ጅል ነው ፣ አልፎ ይነካኛል ድንበርም የለው እኔስ ትቼሃለሁ ተወኝ ልቀቀኝ ፣ በቸርል ልዋልበት አታበሳጨኝ። እምቢ አሻፈረኝ ፣ እምቢኝ እንጃ እምቢኝ ፣ ተወ…,
1201486864118681600,አቶ ተገኔ ጌታነህ የቀድሞው የፌዴራል ጠቅላይ ፍርድ ቤት ፕሬዝደንት ባደረባቸው ህመም ሕዳር 22 ቀን 2012 ዓ.ም አርፈዋል፡፡ የተሰማኝን መራር ሐዘን እየገለፅኩኝ ለቤተሰቦቻቸው ና ለወዳጅ…,
1201173597856915456,ዛሬ አልተግባባንም ማለት መግባባት አንችልም ማለት ኣይደለም 4,
1201215435854766081,ገራሚ የሆንክ ሰው፡፡ ትምክህተኝነትና ጠባብነት ቀላቅለህ ያዘከው፡፡ የሚገርምህ አንተ ጥሩ ሰው ሆነህ እንጅ ኪራይ ሰብሳቢ ነኝ ብለህ ጀርባህን ተጠንቶ…,
1201194892623523842,እና አለመግባባቱ ምን ሆነና!?  ነፃ ጋዜጠኛ አይደለም የሚለውስ?  ለመጀመርታ ጋዜጠኛ ሳትሆን ነፃ አለ እንዴ?,
1201495611788464140,ነገሮች በጊዜ እንዲህ ፍንትውትው ፣ ግልጥልጥ ብለው ሲወጡ ደስ ይላል። ያለጥርጥር ይህ ለሁላችንም ጠቃሚ ነው የሚሆነው።,
1201200869561245696,ነበር ግን ምን ያረጋል ልብ ይስጥልን ለወድሞቻችን,
1201115561138282496,“እኛ እውነት ነው የያዝነውና እናሸንፋለን” PM Abey,
1201498314107215872,ኤፍሬም ያሬድን ከቁም ነገር ወስደህ ከሆነ የዋህ ነህ ማለት ነው ያሬድ ማለት ከሰብሃዊነት ይልቅ ጓደኝነት የሚበልጥበት ሚዛኑን የሳተ ሰው ነው! እሱ እኮ ለበረከት ያለቀሰ ሰው ነው አስታውስ!,
1205160526688538631,በትክክል የኔ ቆንጆ,
1201050006804787200,ስለ ኃጢአትዎ ንስሐ ለመግባት በጣም ዘግይቷል ፡፡ አማልክቱን ከላይ ወድቀሃቸዋል። ተመልከት. ከፍ ላሉት መጸለይ መጀመር ይጀምሩ ወይም ራስዎን ከዚህ በታች ያገኛሉ,
1201414233063378945,ዘንድሮ የኮከብ ተጫዋች ወይም አስቆጣሪነት ክብርን አልማለሁ - ሰመረ ሃፍታይ,
1201211881039548416,መልካም ልደት ለውድ እናቴ መቅደስ ( አስካለ ሃና) ! ረጅም ዕድሜ ከጤና ጋር የምትወጂው የማርያም ልጅ መድኅኔ ዓለም ጨምሮ ያድልሽ!,
1201499764937895936,በኢትዮጵያ የሃገር መከላከያ ሚንስትር ለማ መገርሳ የተመራ ከፍተኛ የልዑካን ቡድን የኢትዮጵያ እና የአሜሪካንን የሁለትዮሽ የመከላከያ ትብብር ለማጠናከር ዛሬ ጠዋት ዋሽ…,
1201218825611558913,የኢሕአዴግ ውሕደት ስምምነት የፊርማ ሥነ ሥርዓት ላይ  አቶ ብናልፍ ያቀረቡት ማብራሪያ,
1201409364403212288,Tegaru stay united.  ለሚንካ ዝመፅእ ናፅነት የለን:: ንኸይብሉና ኢልና ረብሓ ህዝብና ኣሕሊፍና ከይንህብ:: ኩነታት ቖቓሕ ኮይንና ንከታተል::  ምስ መዓት ሕመቓ ኣብ ዙ… ,
1200980659407392768,መጀመሪያ ኦሮሞን እናሰባስብ የሚለው ቀመር አንድ ነን የሚለውን ፍላጎት ማቆምና ችላ ማለት የሚጠይቅ ከሆነ በዚህ መልክ የሚጎለብተው የጎሳ ስብስብ ነገ የተገነባውን የጎሳ ስሜት…,
1201018181042819072,በነገርህ ላይ ... ፕሮፋይልህ ላይ ያለው ሰውዬ አማራ ነው እኮ ... ፋራ ነህ ወይ ...,
1201109256302473216,የወላይታ ሊቃውንት እና አክቲቪስት ነን ባዮች ከህወሓት ጋር የሚያደርጉትን ግኑኝነት ባልደግፈውም አልቃወምም። ምክኒያቱም ዋስትና ፍለጋ ሰው ሴጣን ጋር ሌሄድ ይችላልና።,
1200963432343670784,ድል ለዲሞክራሲ ????,
1206525489730457600,Hi  የኔ ቆንጆ,
1201380450134036480,አቶ ዳዊት  ውህደቱን  አልመደገፍ መብትህ ነው   ግን እንዲህ ራስህን ከምታስገምት  ጠንከር ባለ ሃሳብ ለምን እንድማትደግፈው ብትነግረንና እኛ ያልተረዳነው ነገር ካለ ብታሳውቀን መልካም ነበር,
1204493455772258312,ዝምበይ ቋጣሪ,
1201016974828064770,በደቡብ አፍሪካ የሚገኙ ኢትዮጵያዊያን አንድ ሃይል ሆነው አቅም አለመፍጠራቸው የሚያጋጥሙ ችግሮችን ለመፍታት እንዲያዳግት አድርጓል ብለዋል።,
1201579200358027265,አይብ,
1201168017830416385,ፌር አይደለም ከሀያዎቹ  ባንዲራዎቹ  አስራ ሶስቱ የኢትዮጵያ ባንዲራ ሲሆኑ ሰባቱን ብቻ የተቀሩት  ሀገራተከፋፍለውታል የአሜሪካንና የተቀረው የዓለም ሀገራት የምጣኔ ሀብት ል…,
1201222054332252160,እሺ ውህደቱስ አይከፋም ነበር ግን በምን ሂሳብ ነው ታዲያ የብልፅግና ፓርቲ ሹመቶች በኦዴፓ ፓርቲ ተሰጠ ሲባል የሰማነው ?,
1201203487083835392,ዛሬ ጠዋት በተካሄዱት የኦሮሞ ዴሞክራሲያዊ ፓርቲ (ኦዴፓ) እና የአማራ ዴሞክራሲያዊ ፓርቲ (አዴፓ) አስቸኳይ ስብሰባዎች ሁለቱም ውህደቱን በሙሉ ድምጽ አጽድቀዋል::   ከብልጽግና ጋር ወደፊት!,
1201153055397421056,የ2012 ዓለም አቀፍ የአካልጉዳተኞች ቀን በዓል መሪ ቃል የ2030የልማት አጀንዳ እውን እንዲሆን የአካል ጉዳተኞችን ተሳትፎና አመራር ሰጪነትማጎልበት,
1201215466687082497,ጳውሎስም 13 መጽሃፍ ጽፎ እየሱስን 5ቴ ብቻ ነው የጠቀሰው። ብፓም ብልጽግናን ከ5 ጊዜ በላይ የሚያስታውሰው አይመስለኝም :-),
1201322990895554566,በተሻሻለው ነው በድሮው? የድሮው ህግማ ይስራ ከተባለ አብዛኞቹ ከምርጫ ቦርድ ጋር እየተወያዩ ያሉት ፓርቲዎች ህገወጥ ናቸው!,
1201238521153048577,Christian Tadelle: ይህን ጀግና በፓለቲካ ጫና በቶሎ መለቀቅ ይኖርበታል!,
1201008854022135808,ማርያም ጽዮን  ኢትዮጵያን አደራ  ኣኽሱም ፅዮን  ኢትዮጵያን አደራ ምልጃሽ ይሰውራት ከዘረኞች ሴራ,
1200968908766941184,አሁን ይህ ምን ጥቅም ይሰጣል? ስራወ ቢመሰክር አይሻልም ጌታው?,
1201500677920493568,በኢትዮጵያ የሃገር መከላከያ ሚንስትር ለማ መገርሳ የተመራ ከፍተኛ የልዑካን ቡድን የኢትዮጵያ እና የአሜሪካንን የሁለትዮሽ የመከላከያ ትብብር ለማጠናከር ዛሬ ጠዋት ዋሽንግተን ዲ.ሲ. ገብተዋል:…,
1204070812392792064,ሌላ የለህም .......  ደነዝ,
1211485221608185856,አረ ጨካኝ,
1201026938783055873,ይችህ ናት ኢትዮጵያ  ይችህ ናት ሀገሬ መተጋገዝ እንጂ አያስፈልግ ወሬ,
1201507115392737280,ግልቦችን ማየት ሰለቸነ!!! ወረስነ አሸነፍነ አሉ የዛ አገር ሰዎች ገናናውና ሰላማዊ ፌደራሊስቱን የወረሼህ የየጁ ስረወመንግስትን በዘመነመሳፍንት ስያሜ ለማጠልሸት  መገን!!!,
1204263142148186113,እንኳን ተከራክረህላቸው ቀርቶ እንዲሁ ለመግማማት የቆረጡ ስንቶች አሉ፡፡ ንፅህና የሁሉም ሰው ግዴታ ነው፡፡ አንድን ሰው በንፅህና ማነስ ማግለልም ጨካኝነት አይደለም,
1207687776830926848,በነገራችን ላይ የሰው ሀሳብ ሼር የማደርገው በምክንያት ነው የኔ ፖስት ..... እያለፈ አይደለም,
1206469653444415488,ስራው አይደለም,
1202302969984815105,Politics 101: የትግራይ ህዝብ አጋር እንጂ ጠላት አይደለም,
1201495358137937930,?? አስቤው አላውቅም ነበር ግን አይገርምህም!?? ከባድ ቁጥር ነው በጣም።,
1201157547417313281,ዛሬ ለኔ ልዩ ቀን ነው,
1200955987978530817,ፍትህ በሌለበት ሀገር ደሞክራሲ አለ ማለት ህዝብን መዋሸት ነው፤ ኢትዮጵያ ውስጥ ከቀበሌ ሊቀመንበር እስከ ምንስቴር ያለው አመራር ቅናተኛና ቅመኛ ነው፤ ፍትህ ለስዳማ ምሁራን 5 ወር ሙሉ ያለጥፋታቸው ለታሰሩት !!!!!,
1200961601349681152,ለቄሮ ሃውልትን መስራት ወይም አለ መስራት ቄሮንም ሆነ የኦሮሞ ሕዝብ ጥያቄ አይመጥንም ምክንያቱም የሞተው ለሐውልቱ አልነበረም። መፍትሔው ጥያቄውን መማለስ ብቻ ነው።,
1201142571742793734,he looks so perfect tf! swing ባደረከው ነገር ምክንያት ቤተሰቦችዎ ደም ይፈስሳሉ ፡፡  ለካርማህ ዘላለማዊ ሥቃይ ይሰማቸዋል ፡፡  ያፈሰሱ እንባዎች ወደ ደም ይለወጣሉ…,
1201250912548741120,Ethiopia: አስገራሚ ንግግር: ደመቀ መኮነን ስለ ውህደቱና ለማ እውነቱን ተናገረ!!,
1200997955441852418,. መልካም ልደት,
1200955436712767489,በሀገር ተስፋ መቁረጥ እና በሀገር መሪ ተስፋ መቁረጥ ይለያያሉ!,
1201455535192715264,በገዛ እጄ እጣ ፈንታዬ በል ውጣ።,
1200975195709825024,IfIWentToPrison  ምሕረት የለም ምህረት የለም,
1201252750148849664,?? ?? ወርቅ እንደሚዘንብ ጠብቀህ ነበር ?? ለዛውም በስዕታት ውስጥ አየህ የዚህን ያህል ነው ሰውየውን የምትፈሩት....እኔ እኮ የማዝነው አንተን ፋለው ለሚያደርጉ ሰወች ነው ምስኪን ፂም!,
1209170440171732995,የኩሽ ህብረቶችም እድሜ ለዳውድ በግዜ ተቀነጠሱ። መቼም እነ ሰናይት ከዚህ በኋላ ሰው አያደርጉትም። ሌሎቹም አንቺ ትብስ አንተ ብስብስ ተባብለው ነገሩን ፈተውቷል። ተንሳፈው መቅረታቸው ነው። ምስኪን,
1201116761065738240,ሀብታም ሲቀብጥ እኮ,
1201510623089221633,ፐ አንቺው ታመጪው አንቺው ታሮጭው ያሉት ነገር ደረሰብሽ እንዳልል ...,
1201059157530619904,እስኪ እንደው ፖለቲከኞቻችን ትንሽ ከአፍንጫቸው እራቅ አርገው ያስቡ፤ የ100 ዓመት መርሀ ግብር ማሰብ ባይችሉ እንደው የቅርቦን እስኪ መገመት ቢለምዱ ምን አለ…,
1201422415718494209,የ60ዎቹ የሴራፓለቲከኞች መቼ ነው ሞተው የሚያልቁት እና ሰላም የምንሆነው,
1201128916536176640,ህዝባዊ ግንባር ክንደይ ምዑታት ጀጋኑ ታንኪ ዘቃጽሉ ብእምኒ ጀነራል ዝማርኹ ኣፍርዩ፣ ህግደፍ ናይ ኣረግቶት ውድብ ዘፍርዮም ዘሎ ሕልኩሳት ክኣ ከም ሰበይቲ ሓርጭ ወዲ ሓርጭ በጽ…,
1200935552075390977,ይኸ ህዝብ ወዴት ይሂድ አረ ግራ ገባን,
1201255212905877504,የብሄሬን  መብት ሳላስጠብቅ ይላሉ አቦ ሁሉም ዜሮ በሆነበት ሀገር አንዱ ከአንዱ ሳይሻል ሁሉም ደሃ በሆነበት መከራ ይበላል:እስቲሽ ፈረንጅ እገር ያላችሁ ኦሮሞ እኔ አማራ ወይም ትግሬ…,
1201227559754780672,እጉቱ ጎበዝ ናት በጣም አያምታታም??,
1201162885197639685,ብልጽግና ተመስርቷል። ኢትዮጵያንና መዳኗን የሚሻ ይደግፍ ።,
1201474145801981952,እንግዲህ ፀሎቱንም ኩነኔውንም አስተምረን አንችልም፡፡ ላለው ይጨመራል ቃሉ ተፈፅሟል ጠብ ሳይል፡፡ ፀሎትሽ እንደዚህ የሚሰማ ከሆነ ግን በነካ እጅሽ……….. ??????????????????,
1201408523822866432,የባሶ ሊበን ወረዳ ግብርና ልማት ጽ/ቤት የ2011በጀት አመት እቅድ አፈፃፀም እና የ2012 በጀት አመት የእቅድ ትውውቅ አካሄደ።,
1201078699300442112,ዘረኝነት,
1201082011424821249,የዛሬዋን ቀን የደረሳችሁ አሜን ያንሳታል ሀገራችንን ትጠብቅልን ዘንድ መልካሙን ሁሉ ይደረግልን ብላችሁ ተመኙ ? ያመት ሰው ይበለን አሜን,
1201151871672557569,ምነኛ ሞኝ ሲሆኑ ነው ግን እንደዚህ የሚሉት??,
1201503808527966210,የዛሬ ሁለት አመት ኢሕአዴግ ሞተ ሰል ስንቱ ተሳለቀ እኔ እንኳን የማከብረው ሙት አመቱን እንጂ አርባው አይደለም ።ከሞተ ሁለት አመት ሆኖታል እና,
1201465969710944259,ትዝብት  ምእመናን አስቀድሰው ሲወጡ ሆን ብለው ከቤተክርስቲያን አቅራቢያ ጠብቀው እያስቆሙ ጌታ ይወዳችኋል; የሚነበብ እንስጣችሁ እያሉ ምእመናንን የሚተናኮሉ ሰዎች ከድርጊታቸው ሊቆጠ…,
1205740811666776066,ጭቃ ነህ ከምንሊክ በላይ ባርያ,
1201006033226911749,መቼም ከናንተ የተሻለ ሲመጣ ያማችኋል ይህ የህውሃት ክፉና መጥፎ በሽታ ነው,
1201446839519719424,በትዳር እና በፖለቲካ ቋሚ ወዳጅ ወይም ቋሚ ጠላት የለም።,
1201217978009870336,ብሎ አላሰበም ነበር እናም ያለው መፍትሄ እቺን ካርድ መዞ ሙከራ ማረግ ነው።  ሚያሳዝነው ግን እስከመጨረሻው ላይታመን ካርዶን ይዞ ቂጥ መግባቱ  ነው ።  የው ያሁሉ መሃላ ለዚሁ ነው!,
1205276673576493056,እረ እረፍት አርግ ይሄ ደግሞ የአንተ ስራ አይደለም,
1201016541338308608,ክቡር አምባሳደሩ ሀገራችን ባለፉት ጥቂት ዓመታት የገጠሟት ተግዳሮቶች በጠቅላይ ሚኒስተር ዶ/ር አብይ አህመድ አመራር መቀረፍ መጀመራቸውን ገልጸው በቀጣይ የምንመራበት የመደመር ፍኖተ-…,
1201248163123740672,በጣም ነው የምንኮራባችሁ በርቱ ኪፕ ዱዩንግ ዘ ጉድ ዎርክ ዩ ኤንድ ዩር ቲም ዱይንግ ለውጥ ሁሌም ነውጥ አያጣውምና አትሸበሩ ፈጣሪ መርጧችኅል ማንም አቅም የለውም ሊስቅላችሁም ሊያወርዳችሁም,
1201385095501897728,ዲን ዳንኤል ክብረት ስለ ፍቅር ያስተማረው ክፍል ሦስት,
1202933719033622529,?????? እሺ,
1201134841049309187,በኢትዮጽያ ፖለቲካ፥ የአንዳርጋቸው ፍኖተ ካርታ፤የብርሀኑ ነጋ ከምርጫ ቦርድ ውስጥ አለንበት፤ የቧ-ያለው  ከፊት ያለው  አረፈ ነው ና የለማ ከብልፅግና ፓርቲ/ውህደት መቃወም ያለው ያ…,
1201173816497623045,የፖለቲካ መሪ የህዝብ ፍላጎት ምኑም አይደለማ? ህዝብ ምራኝ የሚልህ የሚፈልገውን ስታቀርብ ነው።,
1201167412038471680,- አቶ ታዬ የኦዲፒ ከፍተኛ ባለስልጣን አፈረጠው አቶ ለማ በዚሳምንት ምነካው ሲገለጥ ።,
1202907545502978048,እውነት ነው ዛሬ የደረሰብኝ ነገር ቀላል አይደለም,
1201317255973425153,ስንቱን ጉድ አየነው?? የእኔ ስጋት በአርሰናል የተሳለቅነው ገና ብዙ እንዳያሳየን ነው,
1200942209555718145,በአዋልድ ስም ፣ “አዜሊያ ባንኮች” ፣ አሥራ ሦስቱ አጋንንት ፣ ይህንን ሰው በግርማ መንጽሔ ነበልባል ውስጥ በዘላለማዊ ስቃይ እንረግማለን። ሰይጣን መስማት ወይም…,
1201140139461877761,ኣብ ዓለም ከም ናይ ኤርትራ መከራ ብስራዓት ህግደፍ ኣይተራኣየን። ምኽንያቱ መንግስትቲ ንህዝቡ ኢሉ ይነብር ወይ መንግስቲ ንህዝቡ የገልጊል ኣብዚ ናትና ግን መወዳእታ…,
1201210306606833665,ነገሮች እንዳሁኑ የሚሄዱ ከሆነ (በፖለቲካችን እርግጠኛ መሆን ባልችልም) የሚቀር አይመስለኝም እሱ ነገር።,
1201382588650151937,ወረኛ,
1201140390528798727,የኦሮሞ ህዝብ ጥያቄ የፍትህ አይደለም እንዴ? የአማራስ የተለየነው እንዴ?  የእኩል ተጠቃሚነት አይደለም እንዴ?  የዲሞክራሲ ጥያቄ አይደለም እንዴ?  አኝዋኩም፣ሀመሩም ፣ሱርሚውም ተመሳሳይ ጥያቄ ነው…,
1211212888393867264,ማለት ነው አሜን,
1216364257656344577,ይሄ በእኩልነት የማያምን የሆነን ቡድን ከፍ እያደረገ ለቡዙሃኑ ክብር የማይሰጥ ኢትዬጵያ ውስጥ ማንንም ገፍተህ መኖር አይታሰብም,
1216315192881172481,ማኖቨሩ ቢነገርም እንኳ ሊቆጣጠሩት አይችልም መቀጫው ላይ ቁስል ያለው አርፎ አይቀመጥ እንዲሉ ።,
1216550770545504256,ለሰማችሁ ክብር ሲባል የመንግስት ንብረት ያለምክር ቤቱ እውቅና ሽንሽናችሁ ልትጨርሱት እኮ ነው ክቡርነትዎ።,
1214897470938980354,ለባህርዳር ከነማ የምታደርጉትን ድጋፍና ምክር ትታችሁ፡ ጨዋታውን ብቻ ብታስተላልፋ፡፡   ጋዜጠኛው ለባህርዳር ከነማ ወግኖ እንዲህ ማድረግ አለብን እያለ ነው የሚዘግበው! ,
1216460158987128834,Ethiopia ግብፅ በናይል ድርድር ላይ እየሄደችበት ያለው የተጠና ጉዞና መዳረሻው (ተስፋዬ ታፈሰ – ፕሮፌሰር ) | EthioReference ,
1216547229990891520,አንተ ደግሞ ቶሎ የሚከፋህን ፀባይ እስካሁን አላሻሻልክም።,
1217532663172608003,ለዛ ነዉ 17 ሴት ተማሪዎች አሳግተህ ባልሰማ ዝም ያልከዉ? ለነገሩ ደቡብ አፍሪካ ስለነበርክ አይሰማ ይሆናል,
1215301695506391040,ኢትዮጵያ ከዓለም አቀፍ የግብርና ልማት ፈንድ ጋር የ40 ሚሊዮን ዶላር የድጋፍ ስምምነት ተፈራረመች ,
1215867858162315264,እነዚህን አበባዎች ለማገት የሚደፍር ምን አይነት ልብ ነው? ,
1215281795593330691,ዞን ምክር ቤት የሀድያ ብሔር በክልል የመደራጀት ጥያቄዉን የክልሉ ምክር ቤት ባለማስፈጸሙ ለፌዴሬሽን ምክር ቤት ይግባኝ አቅርቧል!  Via የሀድያ ዞን ህዝብ ግንኙነት ጽ/ቤት htt…,
1214895500534661120,በ65 ሚሊየን ዶላር ለሚገነባው የጨርቃ ጨርቅ ፋብሪካ የሊዝ ስምምነት ተፈረመ ,
1216189900489359360,እና ደህንነት ናቸው?,
1216340206636367872,የአማራክልል አመራሮች እንዲ ጭንጋፍ ሆነው totaly dysfunctional የሆኑት ከመቼ ወዲነው? ብልህነቱም ጥንካሬም ህግ ማስከበሩም ማስትዳደሩ ተሳናቸው? ,
1216418911878615042,ማን ነው ነፃ አውጪ ማንስ ነው ነፃ ተወጪ?! ?????? እንዲህ ብሎ ነገረ የለም አራት ነጥብ,
1216121535632683008,ጥሩ ሰው እኮ ነህ ቅዳሜ ቅዳሜ ከሁለት ቴኪላ በኋላ ??,
1216605368719159296,የእስክንድር ዓላማ «ሐሰተኛ ዲሞክራሲ» መሆኑን የሚያምን ሰው በዝቶባቸው ነው መሰል ፓርቲያቸውን «ባልደራስ ለእውነተኛ ዴሞክራሲ» አሉት! «ነይ አልበላሽም» ላላት አንበሳ «አልበላሽም… ,
1215964976575393792,ስለ ሀገር ግድ የማይሰጥህ ፣ ለራስህ ስብእና ብቻ የምታስብ ጨለምተኛ ነህ)) ፣ ባንተ የተነሳ የሀገራችን ህልውና ምን የሆነች ነው)) ግብጽ ምን ያደረገች እንደ… ,
1217429248669032449,ዓ.ም የተቀናጀ የተፋሰስ  ልማት  ንቅናቄ ለምርት እድገት እና  ለላቀ  የህብረተሰብ  ተጠቃሚነት በሚል መሪ ቃል  የአማራ ክልል የማህበረሰብ ተሳትፎ የተፋሰስ ልማት ንቅናቄ ተጀመረ፡…,
1215885266151526402,ታጋች ተማሪዎች እራቅ ወደለ ቦታ እየተወሰዱ መሆኑንም ለቤተሰቦቻቸው ተናግረው ነበር።   መንግስት በምዕራብ ኦሮሚያ በሚንቀሳሳቀሱ ሸማቂዎች ላይ እርሙጃ መውሰድ በመጀመሩ፣ ላለፉት ሳም… ,
1216241374217064448,አብርሾ መልካም ሰው! መልካም ልደት! ጃ ያለሽን «እድሜው ገፋ እንጂ በጣም ጥሩ ሰው ነው» እንዲሰመርልኝ ☺,
1216444107792568321,ግማሽ በጎ አድራጎት ግማሽ መዝናኛ,
1216734729346654209,አስተማማኝ ከባቢ መኖር አለበት የሚለው ትክክል ነው ቢኒ። በአጠቃላይ ግን Pros and cons ነው ማነፃፀር ያለብን ብዬ አስባለሁ,
1216618453957840896,እያሰማራ እማ ነው። ቹኮ ባትሆን ጥሩ ነው። ሃሳብ ካለ አበርክት እንጂ ምን ዝም ብሎ የቢበልትህን መተቸት ነው።,
1215371876534493190,የመሃል አገር ሰው ለትግራይ ያለው ፍቅር ልዩ ነው። እውነት ነው የምላችሁ በየቀኑ የኑሮ የሰላም ቀውስ እየገጠመው እንኳ የትግራይ ህዝብ እሱ ያጣጣመውን ለውጥ ሳያጣጥም ታፍኖ መቅረቱ… ,
1216286350078611456,ወጣቶች ማህበር አወማ) ዛሬ በደብረ ብርሃን ከተማ ሲኒማ አዳራሽ ሊካሂደው ያቀደው ጉባዔ ከበላይ አካል በመጣ ትዕዛዝ መከልከሉን አስታወቀ። በህግ ዕውቅና ያለው አወማ፣ የአዳራሽ…,
1215445500956237825,ጎን ለጎን ሚዛን አስጠብቃለው። ጂም ከመሄድ ይሻላል በማለት ነው። በአካል ለመወፈር ብዙ መርሳት ያለብኝ ጉዳዮች አሉ።   አካበድኩት,
1216791765556105216,ስንት ችግር እያለ ቁጭብሎ መዝናናት ጥቅም የለውም።   ይሄ የሚያሳየው Ethiopianochun ዘግቶ  የ ኦሮሞ እና የአይስስ መሪ  እደልቡ እዲዝናና መብቱን እየጠበቀላቸው ነው።… ,
1214979567217197058,የሰርጸ ፍሬስብሀት የማንጎራጎር ብቃት ልዩ ነው። - የሕወሓት የአንዋሀድም ጭፈራ ቀልጧል። ,
1217444407630356481,ለስንት ብርና ለየትኛው ጥቅም ይሆን ይች ብልህ እቅድ የተሰነዘረችው? መቀለጃ ጦጣቸው አደረጉን እኮ????????,
1216455289656004609,<<የትግራይ ነጻነት ንቅናቄ(ትነን)>> በምርጫ ቦርድ መመዝገባቸውን እርግጠኛ ባልሆንም በይፋ ተመስርቷል። መልካም የመገንጠል/የመትነን ጉዞ እንዲሆንላቸው ከወዲሁ ተመኝተናል ?? ,
1215334205992919042,ባህር ዳር ከተማ ወሳኙን ተጫዋች በጉዳት ሊያጣ ነው ,
1217316231860183047,፮ ♥??  ሰማዕቷ በምልጃ ፀሎቷ ሀገራችንን   ኢትዮጵያ ከክፉ ሁሉ ትታደግልን። አሜን   ሰላም ለሀገራችን????❤?? ,
1217505027390169092,እናት እንጀራ የሚለዉ ቅር ቅር፣ ፍቅር መስፈሪያ አገር ግዳን እንዴት ይቅር”   ,
1215045309614710784,የአሰልጣኞች አስተያየት | ሀዋሳ ከተማ 0-0 ቅዱስ ጊዮርጊስ ,
1216212359901073408,‹‹ግብፅ የህዳሴ ግድቡ ለኢትዮጵያ አያስፈልጋትም የሚል ፍላጎት እንዳላት ነው ለእኛ የሚገባን››  ስለሺ በቀለ (ዶ/ር)፣ የውኃ መስኖና ኢነርጂ ሚኒስትር ,
1216280749512581121,የወለጋ ጉዳይ “አለባብሰው ቢያራሱ...” ዓይነት ነው። “በመንግሥት” እና በኦነግ መካከል የተረገው ድርድር ግልጽ አልነበረም። ሁለቱ አካላት መስማማት አልቻሉም።… ,
1214911398754443264,የመጠጥ ተነሳሽነት ከፍ ብሏል ማለት ነው። ምንአባቱ በብርጭቆ ቅጅው ;),
