tweet_id,sentiment
1212771349690769418,Neutral
1212932555311321094,Neutral
1213893624464838656,Positive
1214597089415450624,Mixed
1213126250946027520,Neutral
1212418131756490754,Negative
1201214892885381121,Neutral
1214133610997002240,Neutral
1213292339541790720,Positive
1201220564649676801,Neutral
1212250055983407104,Neutral
1214806438838755328,Positive
1201509730788593664,Negative
1201459326382149632,Positive
1212337553711476736,Negative
1201231979276095488,Negative
1215270682134827008,Positive
1201051047667621889,Positive
1212265835189985281,Neutral
1212265030705700864,Negative
1213019206117146624,Neutral
1213297527254126594,Neutral
1213887891094560768,Negative
1216012387926650881,Mixed
1213091760777433090,Neutral
1212719955365498881,Neutral
1212427559662694401,Neutral
1214073812200894465,Positive
1213269180612513792,Neutral
1213857003061297159,Neutral
1213052204388618250,Positive
1213975206953439234,Negative
1214126133006012416,Neutral
1214085385212456960,Neutral
1213217105174319104,Negative
1212556949922947073,Positive
1212754859117752320,Negative
1213834200329134081,Mixed
1214218482356817920,Neutral
1210490237694164993,Negative
1213321795702607877,Neutral
1212283847456493568,Negative
1212784040383676416,Neutral
1213133895820103680,Neutral
1212192212194385921,Positive
1213824637932593153,Positive
1201011076873310209,Neutral
1213092375385591809,Negative
1213062215621894144,Positive
1201184273065226241,Positive
1213064061824290817,Neutral
1201093998737338369,Neutral
1201418658960084993,Negative
1212718270761099264,Positive
1214043422992084992,Negative
1215282643668959233,Positive
1213927264049651713,Positive
1213860685177864192,Neutral
1214162995292626944,Negative
1213003668469026816,Neutral
1211673135088635904,Negative
1212829886366261252,Neutral
1212206297845846017,Mixed
1212760872503926784,Neutral
1212286889153236992,Neutral
1212943433570168832,Neutral
1213745722249678848,Negative
1212381703240638464,Neutral
1212746204930625537,Neutral
1213914318925897730,Negative
1201146705321897984,Negative
1212415219085000705,Neutral
1213928610505076736,Neutral
1214229020491108352,Positive
1214116614066573313,Negative
1213171983829082112,Neutral
1212955542894723073,Negative
1212921543069597697,Positive
1212790096602128384,Negative
1201108874096451585,Positive
1213289689890918400,Positive
1213957960101224448,Negative
1212772872864903169,Neutral
1213160437195444224,Mixed
1213184950691864578,Neutral
1201213950551101440,Negative
1212719379223339008,Neutral
1212226150707150848,Negative
1213103092138496000,Positive
1212382305987235844,Neutral
1201203169776340997,Neutral
1214082864817401857,Negative
1201095070549602311,Neutral
1214230487482458112,Positive
1213991149716852736,Positive
1201160945151684611,Positive
1202792195507376129,Negative
1213286342622400512,Negative
1213226992935620614,Negative
1212295371218706433,Positive
1213168644995375106,Neutral
1201248163123740672,Neutral
1213205672000655361,Neutral
1213096088107933698,Negative
1212258412408557568,Neutral
1213015736324636673,Negative
1212250882596884481,Neutral
1201514105150070786,Mixed
1213139249157017602,Neutral
1213182339712475136,Mixed
1201500451214123013,Positive
1213098425757110272,Negative
1201172021243199495,Neutral
1213120600945889287,Negative
1213292556970123265,Neutral
1213169625925660672,Negative
1214235984977522688,Mixed
1213813566320578560,Mixed
1200995606979907584,Positive
1212214266553614336,Neutral
1202907545502978048,Neutral
1213856085674729473,Mixed
1213882840779313152,Positive
1210577295146012672,Negative
1213866248519290880,Negative
1208450131781193729,Negative
1214199265997795330,Negative
1212773645149495301,Positive
1214114866367225856,Neutral
1212250047494180864,Negative
1212298943985569792,Negative
1213176480278204417,Mixed
1212764063266201600,Positive
1213201271655739393,Positive
1213102515673346048,Neutral
1213778164788482048,Positive
1213040663459246086,Negative
1213136657022619648,Neutral
1212233678274711553,Neutral
1201221994152431618,Mixed
1212921200520790016,Neutral
1214120438965493760,Positive
1201459913035309056,Positive
1213032525112774656,Neutral
1213242144967811072,Neutral
1212750572505489409,Neutral
1213107495033552896,Negative
1212972408006680581,Negative
1213009562812456960,Mixed
1212300107338723329,Neutral
1213742689486823425,Neutral
1212336944681799680,Neutral
1201050006804787200,Neutral
1214691404997431296,Positive
1212082868379410433,Neutral
1212425090899595265,Neutral
1214219190208466944,Neutral
1212732401547390976,Neutral
1207687776830926848,Neutral
1214026888613634048,Neutral
1212745911161573381,Positive
1201246232036986880,Positive
1212598540637212672,Neutral
1201213993190350850,Neutral
1213782253110730752,Negative
1212814992275394560,Negative
1214032763625627650,Positive
1213798501110472705,Neutral
1201026813943832576,Positive
1201205046538571777,Negative
1212726870808113154,Neutral
1212487946810449920,Negative
1212460598518267906,Neutral
1213033524766351360,Negative
1213919214618193921,Positive
1212902079611723776,Neutral
1212245842201067520,Positive
1213103339107504128,Negative
1213846290074718209,Neutral
1214047158254657537,Negative
1213298967045443585,Negative
1201214479972724737,Positive
1213323904716083200,Positive
1212794549409439744,Positive
1201180123715772423,Mixed
1214181785271197696,Positive
1212176494258270208,Negative
1213128727208570885,Neutral
1212771972746268672,Neutral
1212746051515568128,Positive
1213865401504976897,Neutral
1212507685469458446,Negative
1212718093618831360,Mixed
1212300398020702209,Neutral
1212302477414076417,Neutral
1214145564461297664,Neutral
1212380312824614912,Neutral
1213026752131457024,Negative
1212247444106481664,Neutral
1214044219263856641,Positive
1213188415409311744,Positive
1213140515962511361,Neutral
1201075115628335104,Positive
1212806395340439554,Negative
1213867905324113923,Negative
1212744429624274944,Positive
1212281461363167232,Negative
1213102968335151109,Neutral
1201030326711132162,Positive
1200918009583456260,Neutral
1214768937696735232,Mixed
1212435620137750529,Neutral
1213157111615516672,Mixed
1214767805872197634,Mixed
1200986130096611329,Neutral
1201494896798052352,Neutral
1200980677258305537,Positive
1213011095616667649,Positive
1212501981698437122,Neutral
1213133292540743680,Negative
1213001047863627776,Negative
1214145979601084416,Mixed
1214789283137105920,Positive
1214165155208142848,Neutral
1212394398211825664,Neutral
1214741240060764161,Positive
1213046976146821120,Positive
1214046640446812161,Neutral
1215311260356575239,Positive
1214200650537619456,Positive
1214134908458799104,Neutral
1213056796388200451,Positive
1214232270464143360,Negative
1212747432037175297,Mixed
1213015423635079169,Neutral
1213140029389885445,Neutral
1215959260175224832,Mixed
1214151376474902528,Positive
1213087773978251266,Neutral
1213291351678312454,Negative
1212783165435195393,Neutral
1201366381612208128,Negative
1212836001913159680,Positive
1213761697812504576,Neutral
1213684322462568450,Mixed
1214138872923402240,Neutral
1202341014125588480,Neutral
1214122522599444482,Neutral
1213679641069797377,Neutral
1213067330957303810,Negative
1212322464535076864,Neutral
1212322883185397761,Positive
1212388002837729280,Mixed
1213071062285660160,Neutral
1214005466675777536,Neutral
1213781340908326912,Mixed
1213266002453991425,Neutral
1213025706021736448,Negative
1212850024830382083,Positive
1201237205441757184,Negative
1212177044433461249,Negative
1212775324309581830,Negative
1212177994221019138,Negative
1212350846467485696,Neutral
1214191241560297474,Neutral
1212191681631510528,Neutral
1214111591626690561,Neutral
1212205269364682753,Neutral
1201063871370481664,Neutral
1212393023528669184,Neutral
1201095248585396224,Positive
1214198965203283968,Positive
1213735904516431877,Neutral
1212712161623105536,Negative
1213321388297277441,Negative
1213927164162314241,Neutral
1212533926461345793,Negative
1213193730666176512,Positive
1213684224915640321,Mixed
1212424414551314434,Mixed
1213069791243722752,Negative
1213253064154480640,Negative
1201057225818681344,Neutral
1214979567217197058,Mixed
1212724446563328000,Neutral
1212868696475086854,Negative
1213837428445855745,Neutral
1212250843149406208,Neutral
1213993922948665349,Neutral
1212843956100198401,Neutral
1214176439890657282,Neutral
1214191524944269314,Positive
1214113755455541249,Positive
1212565494839963648,Neutral
1201510504776294400,Neutral
1214800974440730625,Mixed
1212425048646209539,Neutral
1201358124562755586,Neutral
1201202409772634113,Neutral
1213185258679652353,Neutral
1212247082905587717,Negative
1213873505365823492,Positive
1213169758994083841,Neutral
1214155935859519488,Neutral
1212384450128023553,Neutral
1212384493123842049,Negative
1212453338115121152,Negative
1212810641062449152,Negative
1200942209555718145,Neutral
1212778041266626566,Neutral
1214700687256256512,Positive
1214197322852306944,Neutral
1214113130999111680,Neutral
1213292178342060032,Neutral
1213307675548815360,Neutral
1212386621640843264,Neutral
1213090512166694912,Neutral
1213296608110096384,Neutral
1213780914641211392,Negative
1214188259095588864,Neutral
1212949897592397825,Neutral
1202234736279732224,Positive
1213100323730010117,Mixed
1214041960119443457,Neutral
1201172269298528257,Positive
1201414111290109953,Neutral
1212728990672334848,Positive
1212812532894687232,Positive
1213911925131755522,Positive
1213858546393255936,Neutral
1213858631520788486,Positive
1211049219638906880,Positive
1201367680978169856,Positive
1213164306860257281,Neutral
1213253821511688192,Neutral
1212745811093835776,Neutral
1201191296293056513,Negative
1213183047631343617,Negative
1201163983492915203,Neutral
1213261378397409280,Mixed
1201460872893173760,Mixed
1201208257970352130,Neutral
1212906208564113408,Neutral
1213148989186609152,Negative
1200931512528465920,Neutral
1212505089031712770,Neutral
1213110135553441796,Neutral
1212598280162545664,Neutral
1213804932131934208,Neutral
1213180698900627456,Neutral
1213808048743079937,Negative
1212502299026841601,Negative
1213014663639785473,Positive
1212222917678792704,Neutral
1212307319591190529,Neutral
1212728749478821890,Positive
1212719964400037888,Positive
1212367838285045761,Neutral
1204060738161172481,Neutral
1201040639745495040,Positive
1201138779072991239,Positive
1201501056863215617,Negative
1201428893674229760,Mixed
1201136606603644928,Positive
1213944104805191680,Negative
1213042034875027457,Positive
1213846984349626369,Neutral
1201421103467573248,Positive
1214218938009182208,Mixed
1212745235320717312,Mixed
1213812237011423233,Neutral
1212736686368710658,Negative
1213133172101328896,Negative
1201221348858769408,Positive
1213880177303924736,Mixed
1213053233742127108,Positive
1213177072199196672,Positive
1214233394952851459,Positive
1212178402721091589,Negative
1213953983380897794,Neutral
1201421138154393600,Neutral
1201500402073702401,Mixed
1213282271043690499,Neutral
1212558901356433410,Neutral
1201228262921428994,Mixed
1212806461631410176,Positive
1213115928663220225,Neutral
1213820938858500097,Neutral
1212405512043667456,Negative
1214189715043176453,Negative
1212430220562763777,Neutral
1201038777583583232,Neutral
1213252350766440449,Neutral
1213116172658511873,Neutral
1201320767650172928,Neutral
1213756850660884480,Positive
1213275139665780736,Mixed
1201460799136575489,Neutral
1213135262492049408,Neutral
1201513970433179649,Negative
1213084600609759242,Neutral
1212267768227287041,Neutral
1212195997729927169,Negative
1212372855519956994,Neutral
1213078287028817921,Negative
1213138959217438721,Positive
1214174074794102784,Neutral
1214177248246403075,Neutral
1212795375515525121,Positive
1200930420596072449,Positive
1201508819685253132,Positive
1213745093523509248,Negative
1214117741495537671,Neutral
1212979362376617985,Neutral
1213880134882779137,Neutral
1212876890710642688,Neutral
1213142195705921541,Neutral
1201392490156306432,Negative
1201222380426866688,Negative
1207057514564669441,Mixed
1212842644650516486,Negative
1201111195639537664,Mixed
1212318936768888832,Neutral
1213889565213253632,Negative
1213034139361955840,Neutral
1212380246785318913,Neutral
1213789923658129408,Positive
1214206151560245249,Negative
1212385213915041793,Neutral
1212828911920390146,Mixed
1212524651986862081,Neutral
1212504840024330240,Neutral
1214928511259074562,Positive
1212499996932792320,Positive
1213303864973316098,Mixed
1214152954921521152,Neutral
1213322467068002306,Negative
1201399874882801664,Positive
1212719004453888000,Negative
1200918006089601029,Neutral
1214201368342253568,Neutral
1212767092258353152,Neutral
1213832350662103040,Positive
1212208799152369664,Positive
1212812972000792576,Mixed
1212824970814017537,Positive
1213288444492943360,Neutral
1212385647626981382,Neutral
1215454272357167104,Positive
1201180669885501440,Positive
1212414029639143425,Neutral
1212982604036751360,Neutral
1212877246886756354,Neutral
1213842050455654402,Neutral
1201163004546564096,Neutral
1213850419480453121,Neutral
1213192441974706183,Neutral
1200977346783858688,Positive
1214128914123120640,Neutral
1212410394284834822,Neutral
1212785868215377920,Positive
1210264662270300160,Negative
1212791010780155905,Neutral
1213162147166982144,Neutral
1213033840358371328,Positive
1214231156402642946,Positive
1213200040073801731,Negative
1213032093590151168,Negative
1213057162395705345,Negative
1214674567941230592,Positive
1213739183195525120,Negative
1213854546788782081,Negative
1212361653897121792,Neutral
1200980613509107713,Mixed
1213760769126490112,Positive
1212822487039381505,Negative
1213929414221844486,Neutral
1213178976329486342,Positive
1213941702790135809,Neutral
1213010029055528962,Neutral
1213848530877435904,Mixed
1214740649905467392,Mixed
1212923810619568129,Neutral
1212369998297079808,Neutral
1213321147049283584,Neutral
1213796073103384577,Mixed
1213001601931067394,Neutral
1214807300529102848,Mixed
1213089355767701504,Negative
1212754744130854912,Positive
1212258497867517958,Neutral
1214063641877766145,Neutral
1214045525424705536,Negative
1213903447617146881,Negative
1212758629595541506,Neutral
1212441637382701056,Positive
1213106779804098560,Positive
1201381165460082689,Negative
1212423447185367041,Neutral
1213810007483047936,Neutral
1216201858861223936,Mixed
1212177752637550592,Neutral
1212238787629264897,Neutral
1214134737696165890,Mixed
1212727578324275200,Neutral
1212456820192755714,Negative
1213151582369599489,Neutral
1212857392544792580,Neutral
1214194464308121604,Positive
1213126711346376705,Negative
1212798205127221249,Neutral
1213885958619377664,Neutral
1214169327869603842,Neutral
1212166539702677504,Positive
1215301695506391040,Positive
1216107190504902657,Mixed
1212983031553830920,Neutral
1212989000123920384,Neutral
1213834405812350976,Negative
1215404652692328449,Mixed
1213988843550134274,Negative
1200954605968019457,Neutral
1213900009403498496,Neutral
1214795761055084545,Positive
1213748157995053056,Negative
1213930619513778181,Negative
1201371572923179008,Neutral
1213153307809763328,Neutral
1215034997201100807,Positive
1212402370233225216,Neutral
1212395114389286912,Positive
1201517608052281345,Negative
1201109311000367106,Positive
1212357758089154561,Neutral
1213164839989862400,Neutral
1213121454612590592,Neutral
1212345244261527554,Neutral
1212468200551653378,Positive
1212158111202598913,Mixed
1206341723468828679,Negative
1212940195311575040,Negative
1213245392113979392,Neutral
1201150498268733443,Negative
1212506199599407104,Neutral
1213900310508396547,Neutral
1213038843982692352,Neutral
1214052570156716032,Positive
1212830281465552897,Neutral
1213955018996367361,Neutral
1212819025400598531,Neutral
1213040508714586114,Neutral
1201158206019514376,Positive
1213059301075501056,Positive
1213096047251202052,Mixed
1214233358965919745,Positive
1214687117424480256,Mixed
1212744428256997377,Positive
1212835828822614019,Positive
1212782174082088962,Mixed
1213931228442873862,Neutral
1214185902576226305,Mixed
1201119237886169090,Neutral
1213734895513669632,Neutral
1201221201982640132,Neutral
1213177070634684417,Neutral
1212293238037602304,Positive
1212760754727870464,Mixed
1214219511068532736,Neutral
1212905806385098752,Neutral
1212427618580127744,Neutral
1212757932682743808,Negative
1214186799314219011,Neutral
1212456516361564160,Negative
1212754665881948161,Neutral
1213103162376241152,Positive
1213913118616817667,Neutral
1214910015691210752,Positive
1213269344186028032,Neutral
1214062834671210497,Negative
1213806514902851585,Negative
1212707753497628673,Neutral
1201775100883820546,Neutral
1212903002769633281,Neutral
1213826392657453057,Positive
1213007254649262080,Negative
1201210573389737984,Positive
1212474959068647429,Neutral
1212800627425853440,Neutral
1214122266679791616,Neutral
1212750060070621184,Neutral
1212416049913700352,Negative
1201176097997631488,Neutral
1213988249028481024,Mixed
1212853324090937344,Neutral
1212901025566404608,Negative
1201488783868383233,Neutral
1214223669699870720,Mixed
1213878783905878016,Positive
1201078699300442112,Negative
1212249368885186560,Negative
1212886428906065920,Positive
1201358921446952960,Positive
1201473667487670273,Neutral
1212859937866555392,Positive
1206423258981163010,Positive
1212774882913718273,Mixed
1213883706999525378,Neutral
1213865065654435840,Neutral
1214198658473713666,Neutral
1214115745199726592,Neutral
1212868452786065408,Negative
1212432502943551489,Neutral
1213770999520473088,Negative
1216221397523075080,Mixed
1201404116863508480,Positive
1212489390427168768,Negative
1213075621951234048,Neutral
1213103112514392069,Positive
1213827608133152769,Negative
1213111487327297536,Neutral
1214172143526797313,Negative
1205792154603405313,Negative
1214061728973152256,Positive
1212392964942643203,Negative
1213019874714361858,Positive
1214723265916293125,Positive
1201403780270559232,Positive
1213159038705254400,Neutral
1213017240209104896,Neutral
1200918002767736838,Positive
1214216876668178442,Mixed
1212782040099282949,Neutral
1213830571723329536,Neutral
1213075817196138496,Negative
1213027345445117952,Neutral
1212749702770221058,Neutral
1214143917375000582,Positive
1214064020136890368,Positive
1213288449077215232,Neutral
1213924511856369667,Neutral
1213259905865601024,Negative
1213013400403488769,Negative
1213132076733681665,Neutral
1213950673802473481,Positive
1214091602261618689,Neutral
1201427316607463426,Negative
1212775170294853632,Neutral
1201136056277618688,Positive
1213093116279971840,Negative
1214093152300281856,Positive
1212800407975682049,Neutral
1200923749920518144,Positive
1213203859000217602,Positive
1212712269097963520,Negative
1213936393975738370,Positive
1200982263674134528,Negative
1213075493345529860,Neutral
1212164113943683072,Negative
1214130688389210112,Positive
1212265999589871625,Negative
1213311216103256064,Positive
1201233104842690560,Positive
1212218674351943680,Mixed
1212396146225750017,Negative
1201165122397491201,Positive
1212315961098952704,Neutral
1212206601513422849,Neutral
1213924371456151552,Neutral
1214062284089315328,Neutral
1213122171091984384,Negative
1214090337192415232,Neutral
1201510493078335489,Neutral
1200916856716058624,Negative
1212222593819955200,Positive
1212393598039265280,Neutral
1213997632785244160,Neutral
1201375116640374784,Negative
1212716417864359938,Negative
1214244048447385602,Positive
1212714778306764800,Negative
1214090797710217216,Positive
1201504546461298688,Neutral
1213180117104631808,Positive
1213044225178316800,Neutral
1213870961600147456,Negative
1213892215103057921,Neutral
1212750061970632705,Negative
1201215435854766081,Neutral
1212326554786770944,Positive
1213183769156472832,Positive
1213925499535265792,Positive
1213929583860428802,Neutral
1201467088168214528,Negative
1212882811302154240,Neutral
1214191984820326403,Neutral
1213983044622864384,Mixed
1212318199296999424,Negative
1201205165627510784,Neutral
1212751779009630208,Negative
1212238190767161345,Positive
1212324938029383681,Neutral
1213161396789219330,Neutral
1213864137589166083,Negative
1201435365812457474,Neutral
1212877287709970439,Neutral
1202092804643721219,Negative
1212768541344178177,Neutral
1212581819792658433,Mixed
1201470445918314496,Neutral
1212724698334814209,Positive
1212497419784589312,Neutral
1213082562320588800,Neutral
1213897353784152070,Neutral
1214050448505802752,Neutral
1212761376294395905,Neutral
1201022080898260992,Positive
1213107971703672834,Neutral
1213858952980684805,Neutral
1212717850466672642,Negative
1212461418194317312,Neutral
1201248711248154624,Neutral
1213246554951151616,Negative
1213108867594424320,Neutral
1213078918045011969,Neutral
1216207934390140928,Mixed
1212746307380613120,Positive
1214194644139069440,Mixed
1212808628069183498,Neutral
1213192869273624589,Mixed
1212271835171184640,Neutral
1212436888470130688,Neutral
1201017544636870662,Positive
1212513727184023552,Neutral
1201511693911756800,Positive
1201208213099753473,Neutral
1212991641595916288,Neutral
1214030618054602754,Positive
1201039410210455552,Positive
1212337675883073536,Neutral
1212880879565099008,Positive
1212818141757218823,Negative
1213259902170419201,Positive
1213045012969218050,Neutral
1214235562820931585,Positive
1212342087838027777,Mixed
1214189796391899139,Positive
1214228439504310272,Negative
1201363149041098752,Positive
1214077548117708801,Positive
1201461067450343425,Negative
1204524012145168385,Neutral
1212382051208445952,Neutral
1212405320498253824,Negative
1213931372202446849,Negative
1212846331523293185,Mixed
1213774447972360194,Neutral
1213048995033075712,Neutral
1201094815095627776,Neutral
1216185985572179968,Mixed
1213910236983177217,Neutral
1200953178587631616,Mixed
1201491826571657221,Negative
1213759011226603520,Negative
1200948110891061248,Negative
1212768664291856384,Neutral
1213029679868923905,Neutral
1201142571742793734,Mixed
1211282997456097285,Neutral
1213820621509009409,Neutral
1213686213812662272,Positive
1214777593150541829,Positive
1212400445731176451,Negative
1212746848567545857,Mixed
1212222558696640512,Negative
1201114857598279680,Neutral
1201388715416936448,Positive
1212807881948573698,Neutral
1214901337328144385,Positive
1213731514007117824,Positive
1212812212512993280,Negative
1213112803118194688,Neutral
1213154020350668800,Neutral
1213986589766037504,Positive
1212450594771869696,Neutral
1213876198473961472,Negative
1212223113305477120,Neutral
1214015223658627073,Neutral
1212399451513524224,Neutral
1212934882273513472,Negative
1212840587273093125,Positive
1213123705993416704,Neutral
1213123802433032194,Negative
1213023508466405378,Neutral
1212249897652621312,Neutral
1212297795438297088,Neutral
1201137209530867715,Positive
1212728432670453760,Neutral
1201430565511204865,Negative
1201379783449464833,Neutral
1203096715022213125,Negative
1213868440907341826,Neutral
1213176337353056257,Negative
1216098608900165632,Mixed
1201400024837632000,Neutral
1213077999836372995,Mixed
1201029072677150725,Neutral
1214849955220856832,Positive
1212146864298041349,Positive
1201176124337926144,Neutral
1213905657268776964,Positive
1214181143685271554,Negative
1213120345739153409,Negative
1213814152986288128,Negative
1201129563394322432,Mixed
1212266405950820358,Neutral
1213737202825547776,Neutral
1213847738179375105,Positive
1201422936114118656,Positive
1214012875456446464,Positive
1213976203708776454,Negative
1214026684254556160,Neutral
1213855204350857216,Neutral
1213088029902090241,Positive
1213067941664743426,Neutral
1212279895826608133,Neutral
1213940563025780736,Negative
1213846263524925443,Neutral
1213963363988000768,Positive
1201453246331654144,Positive
1212751790732693504,Negative
1213882522813239297,Neutral
1213857409833328642,Mixed
1212380513920573440,Mixed
1212735123029995520,Neutral
1214229334480818178,Negative
1212793358768365573,Neutral
1213103122790387713,Positive
1214821893469069312,Mixed
1213936089192452097,Negative
1213171140836937728,Positive
1201177490783375361,Neutral
1213888385527558146,Negative
1212861434947932160,Neutral
1212975533312622593,Negative
1212882206907142146,Positive
1214761021790969856,Positive
1212965747695202305,Neutral
1212270879926882305,Negative
1201469790117912576,Positive
1212732489996886017,Mixed
1214727798427996160,Positive
1213990317822816256,Neutral
1213170576438812672,Negative
1213195576164208640,Neutral
1201170870787551232,Positive
1213807002796867584,Positive
1212438147570769921,Neutral
1213130243852132355,Neutral
1212477395040710658,Neutral
1214092104378568705,Positive
1205462081270697984,Neutral
1212469142563020800,Neutral
1214213786359476224,Negative
1214035868727599106,Neutral
1213058596491190273,Neutral
1201248754667380736,Neutral
1201027210309754880,Negative
1214203546629001216,Neutral
1214060597383507968,Positive
1212718559098478592,Neutral
1212963845490253824,Mixed
1201224338206101504,Negative
1212895852706095106,Mixed
1212955209653243904,Negative
1212777377757052928,Mixed
1213164863113043968,Neutral
1212466002014998528,Negative
1214092496185245697,Neutral
1213010690224656384,Neutral
1213056019460427778,Neutral
1214985413166878720,Positive
1212502192848015366,Neutral
1211689565825703936,Neutral
1212185147493306368,Neutral
1214074528239902721,Neutral
1214809876192485376,Positive
1212417842689314817,Negative
1213004924692389888,Negative
1214163763340943360,Neutral
1201166517796298752,Negative
1212724326836920320,Neutral
1213182821415694342,Negative
1212741943412822016,Positive
1213066608438059009,Neutral
1213157052601778177,Mixed
1212729758745812992,Positive
1201377737291812865,Neutral
1213302035229138948,Neutral
1213033337935335424,Neutral
1201183945829814273,Negative
1213775552030617600,Positive
1213899770156265473,Positive
1201115433308323841,Neutral
1201349218595676161,Neutral
1212267157423378432,Negative
1200997732904775680,Mixed
1212737817777967105,Negative
1214054331777011712,Neutral
1201359518074068992,Neutral
1212444257795088384,Negative
1212842097407119361,Negative
1213926197995941889,Negative
1213756350519488512,Neutral
1212167667651620864,Neutral
1215369475975000065,Positive
1212350420670124033,Neutral
1213300990327316480,Neutral
1212245634478202882,Neutral
1214188892561256448,Negative
1213030162314547200,Neutral
1214813082540740609,Positive
1212969856712290304,Negative
1212805248177360897,Neutral
1214156859218771969,Neutral
1201371582238732288,Neutral
1214815109190705154,Mixed
1214190220389818369,Neutral
1212261887322275841,Negative
1215926705887547392,Mixed
1214106263581270016,Mixed
1212904555391987713,Neutral
1214165961110171649,Neutral
1214168271798317058,Negative
1201501748873089026,Neutral
1213916311195148289,Neutral
1201510474875060227,Negative
1212385532828934144,Neutral
1213154250362179584,Neutral
1214009434071945216,Positive
1213055447491629059,Neutral
1213001930622017541,Negative
1213682079638212609,Neutral
1213101212482121729,Negative
1213876193541468164,Negative
1214130924725645314,Neutral
1201009715498618882,Negative
1213078815808741377,Neutral
1212190361390583808,Positive
1200930092391653376,Negative
1213081053335838721,Neutral
1214101681232891904,Neutral
1214051940386127872,Positive
1214788104172834817,Positive
1212455329654554625,Negative
1201149867323613187,Neutral
1212841322140311552,Positive
1214838480548835328,Positive
1212365750243074050,Neutral
1214836387058454528,Positive
1213741924919570432,Mixed
1213676491172651008,Neutral
1201173971401674755,Positive
1213809743246045189,Neutral
1213122752405811203,Neutral
1201108191834202113,Positive
1204263142148186113,Mixed
1201371114427076608,Neutral
1214110652752683008,Negative
1214025263966818304,Negative
1212710450024108032,Neutral
1212877021644234753,Neutral
1201146247685521414,Neutral
1212581628918337536,Neutral
1214183351952822273,Neutral
1201509727810789376,Positive
1213889841299181570,Neutral
1213801191618035712,Positive
1201499764937895936,Positive
1213885216907022338,Negative
1213880667928485889,Neutral
1214207896403230721,Mixed
1201018679271600128,Positive
1212434812419657730,Negative
1212815257460232193,Negative
1212719959215943680,Mixed
1213997241712680960,Neutral
1214100660192333827,Neutral
1213827426939277313,Negative
1212233727432175616,Negative
1212851376788824064,Neutral
1201265607276150790,Positive
1213150674592129025,Neutral
1212867664604995585,Positive
1213899382631915520,Negative
1213299281563672576,Mixed
1214145331799166976,Positive
1212771248222228480,Mixed
1201113357555814403,Positive
1214240559537303554,Negative
1214792135385473024,Mixed
1201007355607040001,Neutral
1201143782126829568,Negative
1214085809957146626,Neutral
1213756916297555969,Neutral
1200954384785563648,Negative
1213842435119431681,Neutral
1213292611630510082,Neutral
1212876159983243271,Negative
1213071791163396096,Positive
1201451972932571138,Neutral
1214119051934478336,Positive
1213035694966358016,Neutral
1212796142091681792,Negative
1214008120097292288,Neutral
1212502252956639234,Negative
1213285283225055232,Positive
1213776404866879488,Neutral
1212711252822315011,Neutral
1212589943396196352,Neutral
1201191196544159747,Neutral
1212723467507978241,Negative
1201333218030620672,Negative
1213901087880728576,Neutral
1214797604514619392,Mixed
1201140139461877761,Positive
1213922666773655552,Neutral
1213839494908121088,Mixed
1201397783183405056,Neutral
1212721875404636164,Neutral
1212821367806148608,Mixed
1214114155097182208,Neutral
1212991777180987394,Neutral
1212287508416999424,Neutral
1201373863453478917,Neutral
1212276733874884608,Neutral
1214781051970543616,Positive
1212486779342925832,Neutral
1212921622354513920,Positive
1213238173377204230,Negative
1212245427367686144,Negative
1212847563977691136,Neutral
1214799116137648130,Positive
1201404737448484864,Negative
1213032627093020672,Neutral
1201363917034938375,Neutral
1213255754083373056,Neutral
1212973535452381184,Neutral
1212466550910988289,Negative
1212280556500791296,Neutral
1213181250531479559,Positive
1201392602815307776,Positive
1201188070793580545,Neutral
1213194841573777410,Positive
1213878038951276544,Neutral
1213880082495942656,Positive
1213790284649320449,Neutral
1213853451383377922,Negative
1214130441399291904,Neutral
1201090499777617925,Neutral
1204972224324784128,Positive
1200949849128091649,Negative
1214728985575329792,Mixed
1212319938213531648,Neutral
1212800290690387968,Neutral
1212805943144128513,Mixed
1212278899742105601,Positive
1202972769165729799,Positive
1201204905907761152,Negative
1201014156838789120,Positive
1201010865690034176,Neutral
1214199809395085312,Positive
1212268651975467009,Neutral
1215019779846819846,Positive
1214177655362408448,Neutral
1213219502730559488,Neutral
1214142710120103936,Neutral
1212921546857017346,Neutral
1212478444367491073,Negative
1212962818636554241,Neutral
1212941565229981696,Neutral
1212729719940112384,Neutral
1201317255973425153,Neutral
1213912269857476613,Negative
1212720325319892994,Neutral
1213183031638405123,Neutral
1201070748326072321,Positive
1213161364027592706,Neutral
1213025085671563265,Neutral
1201505106975436803,Neutral
1213989491695898624,Neutral
1201850791151177728,Negative
1214184788527067137,Neutral
1212749863710011392,Neutral
1212459076694790145,Negative
1212348240978415618,Negative
1213302673136607232,Neutral
1212726976504573952,Neutral
1213148410133536768,Neutral
1213250487396585472,Positive
1213833970510712832,Neutral
1201426394833674242,Neutral
1213184398876647424,Neutral
1212342527719878657,Neutral
1201320387205836800,Neutral
1201336010791096321,Positive
1214074696863490050,Neutral
1213298803589046273,Neutral
1201512579069292544,Neutral
1214181499034988544,Neutral
1201106489429168128,Negative
1212502396091478019,Neutral
1201081212032442368,Negative
1211212888393867264,Negative
1213795223882653697,Neutral
